Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,33,New Hampshire,659,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,49,83502.489796,25453.653061,22201.265306
State,33,New Hampshire,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,101,51047.455446,12383.29703,9715.7722772
State,33,New Hampshire,661,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,58,36620.37931,8614.8965517,7241.8965517
State,33,New Hampshire,663,MINOR BLADDER PROCEDURES W CC,11,52581,12102.272727,10861
State,33,New Hampshire,669,TRANSURETHRAL PROCEDURES W CC,15,47209.733333,11095.066667,9827.6
State,33,New Hampshire,673,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,31,113637.74194,38652.612903,33872.709677
State,33,New Hampshire,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,19,62038.105263,21796.947368,17258
State,33,New Hampshire,682,RENAL FAILURE WITH MCC,397,37853.589421,11902.722922,10306.100756
State,33,New Hampshire,683,RENAL FAILURE W CC,430,24302.374419,6878.8023256,5590.255814
State,33,New Hampshire,684,RENAL FAILURE WITHOUT CC/MCC,47,16741.170213,5043.3404255,3394.1914894
State,33,New Hampshire,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,322,31958.431677,8976.5434783,7198.2236025
State,33,New Hampshire,690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,394,22732.494924,6101.9365482,4744.6319797
State,33,New Hampshire,694,URINARY STONES W/O MCC,24,18485.083333,6092.9583333,4755.5833333
State,33,New Hampshire,696,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,15,17008.266667,5417,4549.4666667
State,33,New Hampshire,698,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,303,37429.943894,12186.729373,10934.20132
State,33,New Hampshire,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,145,26305.944828,7781.1517241,6587.6896552
State,33,New Hampshire,700,OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,21,31645.047619,5238.2380952,4476.047619
State,33,New Hampshire,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,13,36707.461538,12983,7977.4615385
State,33,New Hampshire,726,BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC,14,17190.214286,5931.1428571,4723.5
State,33,New Hampshire,728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC,14,20489.071429,7412.5,4604.5714286
State,33,New Hampshire,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH,14,54078.857143,20765.5,14613.5
State,33,New Hampshire,742,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,16,41062.875,15407.5625,12368.5625
State,33,New Hampshire,787,CESAREAN SECTION W/O STERILIZATION W CC,14,23084.642857,7879.9285714,6348.4285714
State,33,New Hampshire,806,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC,20,12931.1,5504.8,4109.2
State,33,New Hampshire,807,VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,30,13144.833333,5255.0333333,3627.1666667
State,33,New Hampshire,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL C,48,44366.354167,17607.229167,15177.604167
State,33,New Hampshire,809,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,64,33659.53125,10899.59375,9568.078125
State,33,New Hampshire,811,RED BLOOD CELL DISORDERS W MCC,136,41062.389706,10063.713235,9031.4779412
State,33,New Hampshire,812,RED BLOOD CELL DISORDERS WITHOUT MCC,152,28838.769737,6861.2565789,5654.7434211
State,33,New Hampshire,813,COAGULATION DISORDERS,100,37219.94,12681.59,11078.1
State,33,New Hampshire,823,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,18,143705.66667,42722.611111,36505.888889
State,33,New Hampshire,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS W OT,13,53805.384615,26347.923077,23145.538462
State,33,New Hampshire,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,17,119043.41176,57828.470588,54815.058824
State,33,New Hampshire,835,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,12,40099.666667,15196.583333,14037.583333
State,33,New Hampshire,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,64,66911.484375,26653.71875,23676.484375
State,33,New Hampshire,841,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,29,42920.275862,13798.655172,10769.586207
State,33,New Hampshire,843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,15,36758.6,14762.666667,13785.866667
State,33,New Hampshire,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,11,21970,26097.545455,21560.454545
State,33,New Hampshire,847,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,56,21786.303571,12695.857143,10824.107143
State,33,New Hampshire,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,367,129803.82561,42351.038147,38093.885559
State,33,New Hampshire,854,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,127,64705.897638,17144.622047,14223.188976
State,33,New Hampshire,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,37,123555.10811,39189.081081,37057.594595
State,33,New Hampshire,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH,47,52347.382979,18463.680851,16287
State,33,New Hampshire,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,55,50653.454545,16848.327273,14435.381818
State,33,New Hampshire,863,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,55,21491.436364,8441.1636364,7247.0363636
State,33,New Hampshire,864,FEVER AND INFLAMMATORY CONDITIONS,47,25571.680851,6984.4042553,5183.8085106
State,33,New Hampshire,865,VIRAL ILLNESS W MCC,19,38993.894737,12485.421053,10910.526316
State,33,New Hampshire,866,VIRAL ILLNESS WITHOUT MCC,18,26399.611111,6947.5555556,4699.0555556
State,33,New Hampshire,867,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,16,49014.5625,20896.5625,19329.6875
State,33,New Hampshire,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,23,23512.043478,8567.0869565,6966
State,33,New Hampshire,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,115,198414.72174,51975.086957,49448.434783
State,33,New Hampshire,871,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,2605,48192.418426,14409.273321,12773.370441
State,33,New Hampshire,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,744,28997.053763,8029.9287634,6464.2432796
State,33,New Hampshire,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,41,44159.195122,7999.2926829,5088.5853659
State,33,New Hampshire,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,113,45546.40708,11236.902655,9320.7964602
State,33,New Hampshire,885,PSYCHOSES,41,40317.073171,9859.5121951,8583.4878049
State,33,New Hampshire,894,"""ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA""",40,23263.7,4260.85,3593.875
State,33,New Hampshire,896,"""ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WI",82,53473.45122,14891.719512,10930.012195
State,33,New Hampshire,897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,198,27163.444444,6869.040404,5135.8434343
State,33,New Hampshire,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,46,131593.52174,41969.130435,32894.695652
State,33,New Hampshire,908,OTHER O.R. PROCEDURES FOR INJURIES W CC,33,66007.212121,18072.575758,16600.090909
State,33,New Hampshire,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,13,48875.692308,10343.076923,8738.2307692
State,33,New Hampshire,915,ALLERGIC REACTIONS W MCC,12,47650.416667,13210.333333,11707.25
State,33,New Hampshire,916,ALLERGIC REACTIONS WITHOUT MCC,20,20330.25,5554.2,4326.2
State,33,New Hampshire,917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,171,43909.695906,12469.239766,10713.19883
State,33,New Hampshire,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,80,24171.4375,6466.625,4960.375
State,33,New Hampshire,919,COMPLICATIONS OF TREATMENT W MCC,66,39881.833333,15799.287879,14334.257576
State,33,New Hampshire,920,COMPLICATIONS OF TREATMENT WITH CC,51,23489.568627,8371.2352941,7295.5098039
State,33,New Hampshire,921,COMPLICATIONS OF TREATMENT W/O CC/MCC,12,32921.833333,5433.0833333,4289.5833333
State,33,New Hampshire,945,REHABILITATION W CC/MCC,15,37604.6,6944.6666667,6102.8
State,33,New Hampshire,947,SIGNS & SYMPTOMS W MCC,33,34500.090909,8837,7894.7272727
State,33,New Hampshire,948,SIGNS AND SYMPTOMS WITHOUT MCC,105,26486.866667,6058.0952381,4838.0952381
State,33,New Hampshire,951,OTHER FACTORS INFLUENCING HEALTH STATUS,30,11035.2,5283.1,3559.8
State,33,New Hampshire,956,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",30,138955.9,33544.466667,30286.633333
State,33,New Hampshire,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,11,272511.81818,77405.272727,73677.181818
State,33,New Hampshire,963,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,28,80082.214286,25257.071429,23193.535714
State,33,New Hampshire,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,40,54979.575,15143.15,10666.2
State,33,New Hampshire,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,107,120955.6729,38488.588785,35408.186916
State,33,New Hampshire,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,58,70926.534483,18305.155172,17041
State,33,New Hampshire,987,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,49,83547.387755,28647.408163,26027.938776
State,33,New Hampshire,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH,27,44800.148148,13286.925926,11855.666667
State,34,New Jersey,001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,47,1428940.8936,298809.19149,259687.04255
State,34,New Jersey,003,"""ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEP",374,866685.40374,170350.42246,150221.66043
State,34,New Jersey,004,"TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",476,660011.41387,107766.44328,97443.867647
State,34,New Jersey,011,"TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W MCC",33,268677.45455,53113.060606,40828.393939
State,34,New Jersey,012,"""TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WIT",23,228543.17391,43948.565217,35044.130435
State,34,New Jersey,014,ALLOGENEIC BONE MARROW TRANSPLANT,29,565004.17241,132330.51724,123774.48276
State,34,New Jersey,016,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC OR T-CELL IMMUNOTHERAPY,93,327879.65591,82625.483871,73843.258065
State,34,New Jersey,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE,59,468920.57627,103738.71186,85495.254237
State,34,New Jersey,021,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W CC,19,340325.78947,73558.421053,60860.736842
State,34,New Jersey,023,CRANIOTOMY W MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PDX W MCC OR,356,273038.6882,50171.727528,43996.626404
State,34,New Jersey,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL,103,208075.4466,34442,31273.174757
State,34,New Jersey,025,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,527,229668.57495,41260.341556,35886.034156
State,34,New Jersey,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,137,159440.15328,28059.620438,23814.160584
State,34,New Jersey,027,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,131,113003.18321,22011.236641,17623.099237
State,34,New Jersey,028,SPINAL PROCEDURES WITH MCC,49,276816.14286,50784.44898,43865.22449
State,34,New Jersey,029,SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS,64,161820.54688,27862.03125,23346.390625
State,34,New Jersey,030,SPINAL PROCEDURES WITHOUT CC/MCC,12,87833.25,20343.333333,12520
State,34,New Jersey,031,VENTRICULAR SHUNT PROCEDURES W MCC,25,210063.24,39582.52,36072.2
State,34,New Jersey,032,VENTRICULAR SHUNT PROCEDURES WITH CC,35,94546,18901.685714,15521.685714
State,34,New Jersey,033,VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,41,75087.195122,14853.317073,13331.02439
State,34,New Jersey,034,CAROTID ARTERY STENT PROCEDURES WITH MCC,28,273225.96429,35943.321429,31106.571429
State,34,New Jersey,035,CAROTID ARTERY STENT PROCEDURE W CC,64,145042.0625,21067.328125,18999.046875
State,34,New Jersey,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,85,68946.682353,15367.611765,13260.658824
State,34,New Jersey,037,EXTRACRANIAL PROCEDURES W MCC,72,203304.55556,28160.986111,25941.138889
State,34,New Jersey,038,EXTRACRANIAL PROCEDURES WITH CC,209,86369.947368,14450.679426,12542.679426
State,34,New Jersey,039,EXTRACRANIAL PROCEDURES W/O CC/MCC,405,51532.375309,9758.8592593,7858.962963
State,34,New Jersey,040,"""PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH",173,188488.30058,35338.82659,31230.011561
State,34,New Jersey,041,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,258,129056.81008,22241.813953,18119.75969
State,34,New Jersey,042,"""PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHO",65,90736.846154,16683.753846,13129.815385
State,34,New Jersey,052,SPINAL DISORDERS & INJURIES W CC/MCC,25,102149.44,15996.8,12081.2
State,34,New Jersey,054,NERVOUS SYSTEM NEOPLASMS W MCC,412,88476.699029,12597.084951,10088.092233
State,34,New Jersey,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,110,66893.736364,9776.8636364,7363.7454545
State,34,New Jersey,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,438,115277.44292,19543.915525,16691.166667
State,34,New Jersey,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,971,70192.69516,11109.894954,8924.2883625
State,34,New Jersey,058,MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W MCC,32,86983.1875,19757,13772.5625
State,34,New Jersey,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,98,71787.928571,10428.204082,7640.3979592
State,34,New Jersey,060,MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W/O CC/MCC,92,58323.304348,8822.5543478,5922.2934783
State,34,New Jersey,061,"""ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH T",189,180413.36508,24862.804233,22676.465608
State,34,New Jersey,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA W THROM",295,135589.16271,17791.132203,15011.247458
State,34,New Jersey,063,"""ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH T",57,127684.70175,14428.333333,11304.245614
State,34,New Jersey,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,2124,114020.63983,17063.814501,14505.437853
State,34,New Jersey,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24,2570,68802.155253,9252.1992218,7296.9809339
State,34,New Jersey,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,783,55615.896552,6784.4840358,4809.7969349
State,34,New Jersey,067,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MC,34,92035.147059,12170.617647,10844.941176
State,34,New Jersey,068,NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W/O MCC,126,67429.97619,8353.8730159,6543.2619048
State,34,New Jersey,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,1009,57453.648167,7038.7175421,5392.0327056
State,34,New Jersey,070,NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,312,105953.15385,15344.358974,13069.397436
State,34,New Jersey,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,303,68729.184818,9369.0528053,7398.3960396
State,34,New Jersey,072,NONSPECIFIC CEREBROVASCULAR DISORDERS W/O CC/MCC,76,52057.263158,6816.6315789,5158.5
State,34,New Jersey,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,175,81870.72,13060.525714,11257.577143
State,34,New Jersey,074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,535,57352.919626,8997.9700935,7209.3084112
State,34,New Jersey,077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,60,92537.416667,14146.016667,11929.133333
State,34,New Jersey,078,HYPERTENSIVE ENCEPHALOPATHY W CC,87,66305.425287,8295.3793103,6719.8850575
State,34,New Jersey,079,HYPERTENSIVE ENCEPHALOPATHY WITHOUT CC/MCC,11,49008.272727,6851.5454545,5338.1818182
State,34,New Jersey,080,NONTRAUMATIC STUPOR & COMA W MCC,24,128650,19307.208333,14263.625
State,34,New Jersey,081,NONTRAUMATIC STUPOR AND COMA WITHOUT MCC,14,75509.357143,25401,6487.3571429
State,34,New Jersey,082,"TRAUMATIC STUPOR & COMA, COMA >1 HR W MCC",185,156601.75135,22953.654054,19483.540541
State,34,New Jersey,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,249,92013.811245,13100.24498,10466.987952
State,34,New Jersey,084,"TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",112,61130.0625,9660.4732143,6481.5446429
State,34,New Jersey,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,275,116008.95273,20462.814545,17919.683636
State,34,New Jersey,086,"TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",465,72801.686022,11800.150538,9291.3462366
State,34,New Jersey,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,243,51174.296296,8487.8518519,6008.0864198
State,34,New Jersey,088,CONCUSSION W MCC,23,91241.956522,14977.086957,10308.782609
State,34,New Jersey,089,CONCUSSION WITH CC,40,73489.875,13010.95,6644.925
State,34,New Jersey,090,CONCUSSION W/O CC/MCC,19,57038.894737,10103.052632,4983.8421053
State,34,New Jersey,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,339,98320.383481,13825.545723,12090.359882
State,34,New Jersey,092,OTHER DISORDERS OF NERVOUS SYSTEM W CC,618,65961.532362,8832.1537217,6917.2524272
State,34,New Jersey,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,217,48276.285714,7220.2304147,5439.4285714
State,34,New Jersey,094,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC,18,217639.38889,31236.222222,28430.388889
State,34,New Jersey,095,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,28,134137.75,20619.535714,18504.892857
State,34,New Jersey,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WI,41,264417.65854,33513.853659,28305
State,34,New Jersey,098,NON-BACTERIAL INFECT OF NERVOUS SYS EXC VIRAL MENINGITIS W CC,23,141469.82609,17257.043478,14706.086957
State,34,New Jersey,099,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WI,14,129292.5,11517.357143,9565.7857143
State,34,New Jersey,100,SEIZURES W MCC,766,113980.89948,17058.950392,14527.81201
State,34,New Jersey,101,SEIZURES WITHOUT MCC,1250,57536.0528,8469.44,6466.7232
State,34,New Jersey,102,HEADACHES W MCC,26,78718.576923,10850.653846,9111.2307692
State,34,New Jersey,103,HEADACHES WITHOUT MCC,179,56361.681564,7269.1955307,5387.027933
State,34,New Jersey,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,18,89419.333333,14522,12623.444444
State,34,New Jersey,123,NEUROLOGICAL EYE DISORDERS,85,48226.776471,7120.8705882,5567.7058824
State,34,New Jersey,124,OTHER DISORDERS OF THE EYE W MCC,32,96775.71875,16880.71875,12814.28125
State,34,New Jersey,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,106,57908.698113,7623.0188679,5958.3584906
State,34,New Jersey,129,MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,32,87246.75,23752.8125,18128.1875
State,34,New Jersey,130,MAJOR HEAD & NECK PROCEDURES W/O CC/MCC,17,68258.941176,14128.705882,11088.882353
State,34,New Jersey,131,CRANIAL/FACIAL PROCEDURES W CC/MCC,16,150630.0625,23120.9375,20606.8125
State,34,New Jersey,133,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES W CC/MCC",39,88739.564103,20645.461538,17245.692308
State,34,New Jersey,137,MOUTH PROCEDURES W CC/MCC,21,79059.666667,15357.142857,9929.1904762
State,34,New Jersey,146,"""EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC""",34,101181.97059,19869.205882,15497.205882
State,34,New Jersey,147,"EAR, NOSE, MOUTH & THROAT MALIGNANCY W CC",25,74159.88,11874.16,10034
State,34,New Jersey,149,DYSEQUILIBRIUM,524,48845.433206,6486.4923664,4874.1335878
State,34,New Jersey,150,EPISTAXIS WITH MCC,36,69853.638889,11518.611111,10017.361111
State,34,New Jersey,151,EPISTAXIS W/O MCC,75,41265,6345.24,4711.1066667
State,34,New Jersey,152,OTITIS MEDIA AND URI WITH MCC,79,68411.151899,10467.759494,8160.9873418
State,34,New Jersey,153,OTITIS MEDIA & URI W/O MCC,178,49367.634831,6906.5730337,5058.1516854
State,34,New Jersey,154,"""OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC""",73,93965.30137,14132.890411,12274.863014
State,34,New Jersey,155,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W CC",139,60530.446043,7961.6043165,6345.8992806
State,34,New Jersey,156,"""OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITHOUT CC/MCC""",29,46512.37931,5990.0689655,4331.3793103
State,34,New Jersey,157,DENTAL & ORAL DISEASES W MCC,53,90450.415094,14504.245283,12866.962264
State,34,New Jersey,158,DENTAL AND ORAL DISEASES WITH CC,88,51902.522727,8374.125,5846.5681818
State,34,New Jersey,159,DENTAL & ORAL DISEASES W/O CC/MCC,20,36441.85,6651.85,4351.3
State,34,New Jersey,163,MAJOR CHEST PROCEDURES WITH MCC,241,232398.60166,41527.215768,36661.394191
State,34,New Jersey,164,MAJOR CHEST PROCEDURES W CC,411,98624.805353,21525.077859,18252.389294
State,34,New Jersey,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,247,81599.955466,16692.37247,13190.684211
State,34,New Jersey,166,OTHER RESP SYSTEM O.R. PROCEDURES W MCC,318,194497.23899,33269.72956,29451.446541
State,34,New Jersey,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,157,105301.48408,16895.363057,14390.681529
State,34,New Jersey,168,OTHER RESP SYSTEM O.R. PROCEDURES W/O CC/MCC,54,65536.351852,12478.962963,9337.3703704
State,34,New Jersey,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,657,84284.853881,12943.732116,10478.406393
State,34,New Jersey,176,PULMONARY EMBOLISM W/O MCC,645,60863.102326,7940.2914729,5728.8077519
State,34,New Jersey,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,7580,101293.62718,18386.39723,15827.563588
State,34,New Jersey,178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,990,71327.768687,11265.789899,9356.4777778
State,34,New Jersey,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,195,47703.379487,7905.2615385,6258.2307692
State,34,New Jersey,180,RESPIRATORY NEOPLASMS W MCC,700,110295.30857,15944.995714,13396.198571
State,34,New Jersey,181,RESPIRATORY NEOPLASMS WITH CC,382,79885.732984,10654.125654,8447.6387435
